scaffold	start	end	dxy_SILK_KADK	dxy_SILK_WHLH	dxy_KADK_WHLH
Z	77255001	77256000	0.0218	0.0248	0.0173
Z	77256001	77257000	0.0073	0.0112	0.008
Z	77257001	77258000	0.0076	0.0091	0.0069
Z	77258001	77259000	0.0056	0.0064	0.0036
Z	77259001	77260000	0.0105	0.0123	0.0051
Z	77260001	77261000	0.0085	0.0143	0.0094
Z	77261001	77262000	0.0115	0.0171	0.0123
Z	77262001	77263000	0.0079	0.0073	0.0057
Z	77263001	77264000	0.0181	0.022	0.0211
Z	77264001	77265000	0.0055	0.0075	0.0039
Z	77265001	77266000	0.0051	0.006	0.0045
Z	77266001	77267000	0.0124	0.0133	0.0097
Z	77267001	77268000	0.0186	0.0179	0.0125
Z	77268001	77269000	0.0073	0.0077	0.0064
Z	77269001	77270000	0.0134	0.0147	0.0136
Z	77270001	77271000	0.0067	0.0102	0.0068
Z	77271001	77272000	0.0064	0.0078	0.0056
Z	77272001	77273000	0.0091	0.0094	0.008
Z	77273001	77274000	0.0107	0.0113	0.009
Z	77274001	77275000	0.0103	0.0113	0.0065
Z	77275001	77276000	0.014	0.0136	0.0106
Z	77276001	77277000	0.015	0.017	0.0068
Z	77277001	77278000	0.0188	0.0208	0.0153
Z	77278001	77279000	0.0137	0.0158	0.0107
Z	77279001	77280000	0.0161	0.0191	0.0126
Z	77280001	77281000	0.0077	0.0098	0.0066
Z	77284001	77285000	0.0113	0.0132	0.0111
Z	77285001	77286000	0.0067	0.0116	0.0086
Z	77286001	77287000	0.0034	0.0057	0.0051
Z	77287001	77288000	0.0137	0.0147	0.0129
Z	77288001	77289000	0.0201	0.0205	0.0189
Z	77289001	77290000	0.0224	0.0198	0.0198
Z	77290001	77291000	0.017	0.0138	0.0148
Z	77291001	77292000	0.0201	0.0157	0.0207
Z	77292001	77293000	0.0172	0.0146	0.0168
Z	77294001	77295000	0.0209	0.0193	0.0167
Z	77295001	77296000	0.014	0.0165	0.0126
Z	77296001	77297000	0.0196	0.0211	0.0202
Z	77297001	77298000	0.0125	0.0124	0.0122
Z	77298001	77299000	0.0155	0.0147	0.0149
Z	77299001	77300000	0.0134	0.0113	0.0111
Z	77300001	77301000	0.0209	0.0198	0.0193
Z	77301001	77302000	0.0165	0.0138	0.0149
Z	77302001	77303000	0.0192	0.0183	0.0131
Z	77303001	77304000	0.0194	0.0177	0.0161
Z	77304001	77305000	0.0179	0.0177	0.0139
Z	77305001	77306000	0.0226	0.019	0.0222
Z	77306001	77307000	0.0214	0.0199	0.0203
Z	77307001	77308000	0.018	0.0163	0.0177
Z	77308001	77309000	0.0188	0.0149	0.0191
Z	77311001	77312000	0.009	0.0072	0.0065
Z	77312001	77313000	0.0282	0.0272	0.0212
Z	77315001	77316000	0.0072	0.0079	0.0019
Z	77316001	77317000	0.0158	0.016	0.0118
Z	77317001	77318000	0.0227	0.0203	0.0181
Z	77319001	77320000	0.007	0.0054	0.0054
Z	77321001	77322000	0.0222	0.0206	0.0227
Z	77322001	77323000	0.0215	0.0191	0.0215
Z	77323001	77324000	0.0207	0.0208	0.0237
Z	77324001	77325000	0.0129	0.0118	0.014
Z	77325001	77326000	0.018	0.0192	0.0187
Z	77326001	77327000	0.0131	0.0129	0.0125
Z	77327001	77328000	0.0185	0.0202	0.0192
Z	77328001	77329000	0.0196	0.017	0.0171
Z	77329001	77330000	0.0256	0.0213	0.0176
Z	77330001	77331000	0.0211	0.0181	0.02
Z	77331001	77332000	0.021	0.0222	0.0175
Z	77332001	77333000	0.0176	0.0223	0.0185
Z	77333001	77334000	0.0246	0.0215	0.0228
Z	77334001	77335000	0.0132	0.0132	0.0143
Z	77335001	77336000	0.0281	0.0296	0.0267
Z	77336001	77337000	0.0192	0.0182	0.0186
Z	77337001	77338000	0.0162	0.0161	0.0163
Z	77338001	77339000	0.0206	0.0183	0.0199
Z	77339001	77340000	0.0213	0.0283	0.0323
Z	77342001	77343000	0.0203	0.0243	0.0205
Z	77343001	77344000	0.0241	0.028	0.0219
Z	77344001	77345000	0.015	0.0158	0.0163
Z	77346001	77347000	0.0159	0.0161	0.0154
Z	77347001	77348000	0.0274	0.0246	0.025
Z	77348001	77349000	0.0085	0.0076	0.0099
Z	77349001	77350000	0.0172	0.0171	0.016
Z	77350001	77351000	0.0182	0.0201	0.0169
Z	77351001	77352000	0.0173	0.0179	0.0198
Z	77352001	77353000	0.0144	0.0188	0.0149
Z	77354001	77355000	0.019	0.0228	0.0202
Z	77355001	77356000	0.0107	0.0152	0.0108
Z	77356001	77357000	0.0167	0.0181	0.0131
Z	77358001	77359000	0.0159	0.0155	0.0168
Z	77360001	77361000	0.007	0.0062	0.0057
Z	77361001	77362000	0.0221	0.0223	0.021
Z	77362001	77363000	0.012	0.0138	0.012
Z	77363001	77364000	0.0113	0.0112	0.0113
Z	77365001	77366000	0.0178	0.0219	0.0186
Z	77366001	77367000	0.018	0.0197	0.0185
Z	77367001	77368000	0.0185	0.0187	0.0152
Z	77368001	77369000	0.0164	0.0159	0.0163
Z	77369001	77370000	0.0144	0.0157	0.0172
Z	77370001	77371000	0.0179	0.0179	0.0175
Z	77371001	77372000	0.0169	0.0183	0.0188
Z	77372001	77373000	0.0138	0.0178	0.0172
Z	77373001	77374000	0.025	0.0226	0.0238
Z	77374001	77375000	0.0147	0.0134	0.0136
Z	77376001	77377000	0.0167	0.0163	0.0153
Z	77377001	77378000	0.0146	0.0163	0.0154
Z	77378001	77379000	0.0152	0.0152	0.0154
Z	77379001	77380000	0.008	0.0117	0.0141
Z	77382001	77383000	0.0092	0.0065	0.0072
Z	77383001	77384000	0.0199	0.0195	0.0164
Z	77384001	77385000	0.0226	0.0232	0.0212
Z	77385001	77386000	0.02	0.0174	0.0177
Z	77386001	77387000	0.0225	0.02	0.0201
Z	77387001	77388000	0.0173	0.0204	0.0183
Z	77388001	77389000	0.0101	0.0112	0.0118
Z	77390001	77391000	0.0172	0.0166	0.0146
Z	77391001	77392000	0.0062	0.0092	0.0069
Z	77392001	77393000	0.0112	0.017	0.0151
Z	77393001	77394000	0.0148	0.0158	0.0158
Z	77394001	77395000	0.0153	0.0151	0.015
Z	77395001	77396000	0.0126	0.0116	0.0109
Z	77396001	77397000	0.0166	0.0163	0.0141
Z	77397001	77398000	0.0251	0.0235	0.0213
Z	77400001	77401000	0.0128	0.0152	0.0145
Z	77401001	77402000	0.0055	0.005	0.0065
Z	77402001	77403000	0.0146	0.0139	0.0134
Z	77403001	77404000	0.0118	0.0107	0.0124
Z	77404001	77405000	0.016	0.0167	0.018
Z	77405001	77406000	0.0171	0.0188	0.0133
Z	77406001	77407000	0.0113	0.0147	0.0147
Z	77407001	77408000	0.0121	0.0114	0.0103
Z	77408001	77409000	0.0162	0.0193	0.0168
Z	77409001	77410000	0.0146	0.0161	0.0144
Z	77410001	77411000	0.0196	0.0174	0.0224
Z	77411001	77412000	0.0196	0.0185	0.0195
Z	77412001	77413000	0.0121	0.0147	0.015
Z	77413001	77414000	0.0159	0.0174	0.0152
Z	77414001	77415000	0.0223	0.0224	0.0196
Z	77415001	77416000	0.0215	0.0183	0.019
Z	77416001	77417000	0.0206	0.023	0.0215
Z	77417001	77418000	0.0172	0.0163	0.0166
Z	77418001	77419000	0.0303	0.0325	0.0106
Z	77419001	77420000	0.018	0.017	0.0184
Z	77420001	77421000	0.0154	0.0165	0.018
Z	77421001	77422000	0.0143	0.0218	0.0206
Z	77422001	77423000	0.0157	0.0162	0.0173
Z	77423001	77424000	0.0149	0.0154	0.0179
Z	77424001	77425000	0.0129	0.0124	0.0144
Z	77425001	77426000	0.018	0.0208	0.0213
Z	77426001	77427000	0.0191	0.0216	0.024
Z	77427001	77428000	0.0088	0.0099	0.0108
Z	77428001	77429000	0.0185	0.0203	0.0213
Z	77429001	77430000	0.0154	0.0141	0.0153
Z	77430001	77431000	0.0135	0.0155	0.0152
Z	77431001	77432000	0.0187	0.0185	0.0205
Z	77432001	77433000	0.0099	0.0111	0.01
Z	77433001	77434000	0.0132	0.0121	0.0117
Z	77434001	77435000	0.0124	0.0128	0.0116
Z	77435001	77436000	0.007	0.0094	0.0087
Z	77436001	77437000	0.0144	0.0134	0.0154
Z	77437001	77438000	0.013	0.0134	0.0136
Z	77439001	77440000	0.0043	0.0067	0.0078
Z	77440001	77441000	0.0086	0.0053	0.0069
Z	77441001	77442000	0.0189	0.0175	0.0192
Z	77442001	77443000	0.0097	0.0108	0.0115
Z	77443001	77444000	0.016	0.0151	0.0159
Z	77444001	77445000	0.0233	0.0248	0.0228
Z	77445001	77446000	0.017	0.0186	0.0179
Z	77446001	77447000	0.018	0.02	0.0155
Z	77448001	77449000	0.0186	0.0179	0.0196
Z	77449001	77450000	0.0109	0.0118	0.0122
Z	77450001	77451000	0.0193	0.0186	0.0181
Z	77451001	77452000	0.0109	0.0092	0.0101
Z	77452001	77453000	0.0138	0.0133	0.0156
Z	77453001	77454000	0.0238	0.0166	0.0214
Z	77454001	77455000	0.0133	0.0155	0.0152
Z	77455001	77456000	0.0157	0.0201	0.0164
Z	77456001	77457000	0.0058	0.0136	0.0116
Z	77457001	77458000	0.006	0.0123	0.0081
Z	77458001	77459000	0.0127	0.0159	0.0166
Z	77459001	77460000	0.0057	0.0107	0.0109
Z	77460001	77461000	0.0057	0.0101	0.0094
Z	77461001	77462000	0.0112	0.0138	0.0159
Z	77462001	77463000	0.0098	0.012	0.0114
Z	77464001	77465000	0.0075	0.007	0.0064
Z	77465001	77466000	0.0155	0.0156	0.017
Z	77466001	77467000	0.007	0.0132	0.0122
Z	77467001	77468000	0.008	0.013	0.013
Z	77468001	77469000	0.0106	0.0154	0.0142
Z	77469001	77470000	0.0097	0.0174	0.0165
Z	77470001	77471000	0.0156	0.0119	0.0163
Z	77471001	77472000	0.014	0.0136	0.0137
Z	77472001	77473000	0.0128	0.0113	0.0112
Z	77474001	77475000	0.008	0.0095	0.0104
Z	77475001	77476000	0.0139	0.0169	0.0168
Z	77477001	77478000	0.0168	0.0137	0.0154
Z	77478001	77479000	0.0211	0.0194	0.0205
Z	77479001	77480000	0.0202	0.0188	0.0208
Z	77480001	77481000	0.0144	0.0144	0.0144
Z	77481001	77482000	0.0245	0.0207	0.0244
Z	77482001	77483000	0.0317	0.0304	0.0281
Z	77483001	77484000	0.0193	0.0149	0.0231
Z	77484001	77485000	0.0154	0.0138	0.0152
Z	77485001	77486000	0.0205	0.0196	0.0193
Z	77486001	77487000	0.0158	0.0132	0.0161
Z	77487001	77488000	0.0142	0.0151	0.0141
Z	77488001	77489000	0.0186	0.0156	0.0179
Z	77489001	77490000	0.0263	0.0244	0.0269
Z	77490001	77491000	0.0115	0.0121	0.0115
Z	77491001	77492000	0.0225	0.0199	0.0164
Z	77492001	77493000	0.0151	0.0135	0.0135
Z	77493001	77494000	0.0165	0.0157	0.0185
Z	77494001	77495000	0.0154	0.0179	0.0134
Z	77495001	77496000	0.0159	0.019	0.0167
Z	77496001	77497000	0.0125	0.0122	0.0124
Z	77497001	77498000	0.0169	0.0157	0.0144
Z	77498001	77499000	0.0081	0.0069	0.0057
Z	77499001	77500000	0.009	0.0101	0.0069
Z	77501001	77502000	0.0214	0.0177	0.0186
Z	77502001	77503000	0.0156	0.0162	0.0187
Z	77503001	77504000	0.0208	0.0188	0.0216
Z	77504001	77505000	0.0125	0.0122	0.0105
Z	77505001	77506000	0.0147	0.0121	0.0129
Z	77506001	77507000	0.0192	0.0183	0.016
Z	77507001	77508000	0.0175	0.0157	0.0171
Z	77508001	77509000	0.011	0.0108	0.01
Z	77509001	77510000	0.0086	0.0119	0.0095
Z	77510001	77511000	0.0217	0.0186	0.0229
Z	77511001	77512000	0.0223	0.0217	0.0219
Z	77512001	77513000	0.0201	0.0205	0.0205
Z	77513001	77514000	0.0111	0.0091	0.0121
Z	77514001	77515000	0.0137	0.0133	0.0118
Z	77515001	77516000	0.0147	0.014	0.0115
Z	77516001	77517000	0.0154	0.0152	0.0157
Z	77517001	77518000	0.0187	0.0186	0.02
Z	77518001	77519000	0.0073	0.0091	0.0101
Z	77519001	77520000	0.0242	0.0221	0.0216
Z	77520001	77521000	0.0179	0.017	0.018
Z	77521001	77522000	0.0274	0.0235	0.0234
Z	77522001	77523000	0.0223	0.0213	0.0211
Z	77523001	77524000	0.01	0.0127	0.0137
Z	77524001	77525000	0.0166	0.0152	0.0152
Z	77525001	77526000	0.0205	0.0179	0.0188
Z	77526001	77527000	0.0176	0.0199	0.0167
Z	77527001	77528000	0.012	0.0132	0.0145
Z	77529001	77530000	0.0161	0.0174	0.0147
Z	77530001	77531000	0.0174	0.0194	0.0181
Z	77531001	77532000	0.0213	0.019	0.0221
Z	77532001	77533000	0.0123	0.0132	0.0136
Z	77533001	77534000	0.0155	0.0155	0.0126
Z	77534001	77535000	0.0171	0.0154	0.0157
Z	77535001	77536000	0.0156	0.0151	0.0155
Z	77536001	77537000	0.0112	0.0145	0.0138
Z	77537001	77538000	0.0078	0.0048	0.0053
Z	77541001	77542000	0.0183	0.0176	0.0193
Z	77542001	77543000	0.0143	0.0156	0.0153
Z	77543001	77544000	0.0136	0.0152	0.0149
Z	77544001	77545000	0.0212	0.0219	0.0213
Z	77545001	77546000	0.0208	0.0221	0.0189
Z	77546001	77547000	0.0184	0.0221	0.0181
Z	77547001	77548000	0.0201	0.0209	0.0185
Z	77548001	77549000	0.0212	0.021	0.0243
Z	77549001	77550000	0.024	0.0255	0.0224
Z	77550001	77551000	0.0209	0.019	0.0209
Z	77551001	77552000	0.0191	0.02	0.0201
Z	77552001	77553000	0.0158	0.0156	0.0167
Z	77553001	77554000	0.02	0.0216	0.0206
Z	77554001	77555000	0.0179	0.0179	0.0186
Z	77555001	77556000	0.0215	0.0213	0.0226
Z	77556001	77557000	0.0132	0.0174	0.0131
Z	77557001	77558000	0.015	0.0199	0.0175
Z	77558001	77559000	0.0102	0.0102	0.0102
Z	77559001	77560000	0.0154	0.0168	0.0155
Z	77560001	77561000	0.0191	0.0228	0.0178
Z	77561001	77562000	0.0119	0.0122	0.0107
Z	77562001	77563000	0.004	0.0034	0.0045
Z	77563001	77564000	0.0095	0.0083	0.007
Z	77564001	77565000	0.0096	0.011	0.0108
Z	77565001	77566000	0.0177	0.0183	0.0162
Z	77566001	77567000	0.0095	0.0088	0.0112
Z	77567001	77568000	0.0147	0.0156	0.0167
Z	77568001	77569000	0.0199	0.027	0.0256
Z	77569001	77570000	0.014	0.0161	0.0149
Z	77570001	77571000	0.0136	0.0151	0.0145
Z	77571001	77572000	0.0148	0.0114	0.0148
Z	77573001	77574000	0.0195	0.0202	0.0191
Z	77574001	77575000	0.0221	0.0224	0.0207
Z	77575001	77576000	0.0153	0.0164	0.0145
Z	77576001	77577000	0.0274	0.0283	0.0277
Z	77577001	77578000	0.0218	0.021	0.02
Z	77578001	77579000	0.0216	0.0239	0.0243
Z	77579001	77580000	0.0116	0.0122	0.0105
Z	77580001	77581000	0.0216	0.0198	0.0215
Z	77581001	77582000	0.016	0.0202	0.013
Z	77582001	77583000	0.0187	0.0146	0.0158
Z	77583001	77584000	0.0205	0.0156	0.0186
Z	77584001	77585000	0.0154	0.0162	0.0155
Z	77585001	77586000	0.0212	0.0189	0.0178
Z	77586001	77587000	0.0162	0.0168	0.0152
Z	77588001	77589000	0.0124	0.0144	0.0135
Z	77589001	77590000	0.0135	0.0137	0.0132
Z	77590001	77591000	0.0156	0.014	0.0149
Z	77591001	77592000	0.0184	0.019	0.0165
Z	77592001	77593000	0.018	0.0182	0.0187
Z	77593001	77594000	0.0139	0.0238	0.0168
Z	77594001	77595000	0.0141	0.0161	0.0157
Z	77595001	77596000	0.0099	0.0147	0.0132
Z	77596001	77597000	0.0081	0.0108	0.0109
Z	77597001	77598000	0.0104	0.0105	0.0085
Z	77598001	77599000	0.0117	0.0128	0.0107
Z	77599001	77600000	0.0168	0.0133	0.0161
Z	77600001	77601000	0.0079	0.0104	0.0086
Z	77601001	77602000	0.0097	0.0105	0.0101
Z	77602001	77603000	0.0098	0.0087	0.0094
Z	77603001	77604000	0.0192	0.0174	0.0169
Z	77604001	77605000	0.0057	0.0061	0.0059
Z	77605001	77606000	0.0074	0.0071	0.0082
Z	77607001	77608000	0.0026	0.0037	0.0034
Z	77609001	77610000	0.0232	0.016	0.0207
Z	77610001	77611000	0.0166	0.0131	0.0165
Z	77611001	77612000	0.0167	0.0154	0.0131
Z	77613001	77614000	0.0225	0.0177	0.0189
Z	77614001	77615000	0.0141	0.0134	0.0129
Z	77615001	77616000	0.0262	0.0217	0.0209
Z	77616001	77617000	0.0131	0.0109	0.0101
Z	77617001	77618000	0.0207	0.0181	0.0177
Z	77618001	77619000	0.0172	0.018	0.0153
Z	77619001	77620000	0.0156	0.0147	0.0137
Z	77620001	77621000	0.0147	0.017	0.0148
Z	77621001	77622000	0.0143	0.0144	0.0136
Z	77622001	77623000	0.0139	0.0135	0.0154
Z	77623001	77624000	0.0117	0.0104	0.0102
Z	77624001	77625000	0.0095	0.01	0.011
Z	77625001	77626000	0.0101	0.0143	0.0144
Z	77630001	77631000	0.0081	0.01	0.0088
Z	77631001	77632000	0.0158	0.014	0.015
Z	77632001	77633000	0.0171	0.0172	0.0178
Z	77633001	77634000	0.0171	0.0182	0.0133
Z	77634001	77635000	0.0159	0.0127	0.0124
Z	77635001	77636000	0.0075	0.006	0.0058
Z	77636001	77637000	0.0194	0.0189	0.0241
Z	77637001	77638000	0.0209	0.0172	0.0174
Z	77638001	77639000	0.0179	0.0156	0.0169
Z	77639001	77640000	0.0216	0.0193	0.0204
Z	77640001	77641000	0.015	0.0138	0.0176
Z	77643001	77644000	0.0113	0.0095	0.0099
Z	77644001	77645000	0.0056	0.0063	0.0168
Z	77647001	77648000	0.0055	0.0081	0.0092
Z	77648001	77649000	0.0141	0.013	0.0109
Z	77649001	77650000	0.018	0.0163	0.0146
Z	77650001	77651000	0.0087	0.0056	0.0055
Z	77652001	77653000	0.0137	0.0151	0.0121
Z	77653001	77654000	0.0148	0.0149	0.0155
Z	77654001	77655000	0.0177	0.0159	0.0154
Z	77655001	77656000	0.0108	0.0094	0.0098
Z	77656001	77657000	0.0117	0.0103	0.0101
Z	77658001	77659000	0.0085	0.0075	0.0074
Z	77659001	77660000	0.0085	0.0075	0.0061
Z	77660001	77661000	0.0184	0.0172	0.0199
Z	77661001	77662000	0.0074	0.0077	0.0108
Z	77667001	77668000	0.0061	0.0074	0.0073
Z	77668001	77669000	0.0211	0.0195	0.0187
Z	77669001	77670000	0.0171	0.0158	0.0179
Z	77670001	77671000	0.028	0.0231	0.0255
Z	77671001	77672000	0.0337	0.0268	0.0308
Z	77674001	77675000	0.0201	0.0199	0.0149
Z	77675001	77676000	0.0206	0.0149	0.0184
Z	77676001	77677000	0.0157	0.0118	0.0158
Z	77677001	77678000	0.0218	0.0206	0.0214
Z	77678001	77679000	0.0203	0.0152	0.0178
Z	77679001	77680000	0.0195	0.0141	0.0171
Z	77680001	77681000	0.0047	0.0047	0.0066
Z	77681001	77682000	0.0101	0.0062	0.0087
Z	77683001	77684000	0.0146	0.0116	0.0133
Z	77684001	77685000	0.0054	0.0045	0.0058
Z	77685001	77686000	0.0179	0.0165	0.0157
Z	77686001	77687000	0.0141	0.0123	0.0136
Z	77687001	77688000	0.0081	0.0079	0.0073
Z	77688001	77689000	0.0146	0.0088	0.0132
Z	77689001	77690000	0.0058	0.0047	0.0072
Z	77690001	77691000	0.0119	0.0088	0.0118
Z	77693001	77694000	0.0149	0.0112	0.0109
Z	77694001	77695000	0.0177	0.0143	0.0161
Z	77695001	77696000	0.0112	0.0114	0.0117
Z	77696001	77697000	0.0149	0.0109	0.0166
Z	77697001	77698000	0.0148	0.0095	0.0128
Z	77698001	77699000	0.0132	0.0109	0.0116
Z	77699001	77700000	0.0175	0.0162	0.0137
Z	77700001	77701000	0.021	0.0179	0.0165
Z	77701001	77702000	0.022	0.0197	0.0189
Z	77702001	77703000	0.0148	0.011	0.0126
Z	77703001	77704000	0.0245	0.022	0.0243
Z	77704001	77705000	0.0179	0.0115	0.015
Z	77705001	77706000	0.0199	0.0191	0.018
Z	77706001	77707000	0.0085	0.0086	0.0035
Z	77709001	77710000	0.0229	0.0315	0.0228
Z	77710001	77711000	0.0219	0.0224	0.0225
Z	77711001	77712000	0.0205	0.0162	0.0212
Z	77712001	77713000	0.0216	0.018	0.0186
Z	77713001	77714000	0.0258	0.0237	0.0259
Z	77714001	77715000	0.0175	0.0162	0.0192
Z	77715001	77716000	0.0156	0.0157	0.0176
Z	77716001	77717000	0.0211	0.0186	0.0216
Z	77718001	77719000	0.0181	0.0165	0.0136
Z	77719001	77720000	0.011	0.0096	0.0091
Z	77720001	77721000	0.0048	0.006	0.0055
Z	77721001	77722000	0.0063	0.0059	0.0054
Z	77722001	77723000	0.0081	0.0062	0.008
Z	77723001	77724000	0.0081	0.0073	0.0076
Z	77724001	77725000	0.0048	0.0044	0.0055
Z	77725001	77726000	0.0048	0.0055	0.0051
Z	77726001	77727000	0.0062	0.0039	0.0064
Z	77727001	77728000	0.003	0.0023	0.0017
Z	77728001	77729000	0.0048	0.004	0.0043
Z	77729001	77730000	0.0044	0.0053	0.0031
Z	77730001	77731000	0.0119	0.0105	0.0095
Z	77731001	77732000	0.0162	0.0132	0.0136
Z	77732001	77733000	0.0108	0.0084	0.0099
Z	77733001	77734000	0.016	0.014	0.0147
Z	77734001	77735000	0.0166	0.0149	0.0147
Z	77735001	77736000	0.0088	0.008	0.0092
Z	77736001	77737000	0.0061	0.007	0.0071
Z	77737001	77738000	0.0074	0.0064	0.0072
Z	77738001	77739000	0.0072	0.0053	0.0068
Z	77739001	77740000	0.0026	0.003	0.0032
Z	77740001	77741000	0.0051	0.0064	0.0062
Z	77741001	77742000	0.0098	0.0094	0.0083
Z	77742001	77743000	0.0088	0.0089	0.0074
Z	77743001	77744000	0.0043	0.0019	0.0041
Z	77744001	77745000	0.0034	0.0029	0.0039
Z	77745001	77746000	0.0035	0.0044	0.0045
Z	77746001	77747000	0.002	0.0027	0.0022
Z	77747001	77748000	0.0018	0.0023	0.0024
Z	77748001	77749000	0.0013	0.0038	0.0032
Z	77749001	77750000	0.0125	0.008	0.0131
Z	77750001	77751000	0.0031	0.0031	0.0021
Z	77751001	77752000	0.014	0.0108	0.0148
Z	77752001	77753000	0.0089	0.0062	0.0073
Z	77753001	77754000	0.0055	0.0061	0.0054
Z	77754001	77755000	0.0077	0.0049	0.0062
Z	77755001	77756000	0.0094	0.0081	0.0079
Z	77756001	77757000	0.0082	0.0087	0.007
Z	77757001	77758000	0.0094	0.0085	0.0068
Z	77758001	77759000	0.0157	0.0161	0.0149
Z	77759001	77760000	0.0099	0.0102	0.008
Z	77760001	77761000	0.0015	0.0023	0.0016
Z	77761001	77762000	0.0076	0.0081	0.0078
Z	77762001	77763000	0.008	0.0075	0.0076
Z	77763001	77764000	0.0089	0.009	0.0072
Z	77764001	77765000	0.0065	0.006	0.0049
Z	77765001	77766000	0.0072	0.006	0.0062
Z	77766001	77767000	0.0146	0.0139	0.009
Z	77767001	77768000	0.0091	0.0088	0.0056
Z	77768001	77769000	0.0057	0.0082	0.0064
Z	77795001	77796000	0.0064	0.0072	0.0056
Z	77796001	77797000	0.0071	0.0068	0.003
Z	77797001	77798000	0.014	0.0153	0.0091
Z	77798001	77799000	0.0168	0.0174	0.0103
Z	77799001	77800000	0.0108	0.011	0.0071
Z	77801001	77802000	0.0091	0.0107	0.0057
Z	77802001	77803000	0.0102	0.0105	0.0101
Z	77803001	77804000	0.0077	0.0069	0.0048
Z	77804001	77805000	0.0095	0.0098	0.0039
Z	77805001	77806000	0.0118	0.013	0.0089
Z	77807001	77808000	0.0099	0.0125	0.0072
Z	77808001	77809000	0.0136	0.0116	0.0141
Z	77809001	77810000	0.0038	0.0043	0.0037
Z	77810001	77811000	0.0121	0.0113	0.0141
Z	77813001	77814000	0.0161	0.0145	0.0093
Z	77814001	77815000	0.0151	0.0163	0.0085
Z	77815001	77816000	0.0093	0.0098	0.0033
Z	77816001	77817000	0.0126	0.0123	0.0057
Z	77817001	77818000	0.0113	0.0116	0.0079
Z	77818001	77819000	0.0118	0.0113	0.0056
Z	77819001	77820000	0.0117	0.0105	0.008
Z	77820001	77821000	0.0132	0.011	0.0061
Z	77821001	77822000	0.0158	0.0138	0.0118
Z	77822001	77823000	0.0125	0.013	0.0111
Z	77823001	77824000	0.011	0.0111	0.0066
Z	77824001	77825000	0.0121	0.0106	0.005
Z	77825001	77826000	0.0141	0.0147	0.0078
Z	77826001	77827000	0.0157	0.015	0.0075
Z	77827001	77828000	0.0107	0.0094	0.0054
Z	77830001	77831000	0.008	0.0077	0.0025
Z	77831001	77832000	0.0096	0.0075	0.002
Z	77836001	77837000	0.0132	0.0125	0.0102
Z	77837001	77838000	0.0137	0.0111	0.0094
Z	77838001	77839000	0.0107	0.009	0.0073
Z	77839001	77840000	0.0133	0.0126	0.0052
Z	77840001	77841000	0.0122	0.011	0.0054
Z	77845001	77846000	0.0106	0.012	0.0077
Z	77846001	77847000	0.0134	0.0112	0.0107
Z	77847001	77848000	0.0117	0.0089	0.0096
Z	77848001	77849000	0.0179	0.0141	0.0126
Z	77849001	77850000	0.0125	0.0125	0.005
Z	77850001	77851000	0.0103	0.0093	0.0041
Z	77851001	77852000	0.0093	0.0106	0.0049
Z	77852001	77853000	0.0134	0.0134	0.0058
Z	77853001	77854000	0.0198	0.0182	0.0126
Z	77854001	77855000	0.0125	0.0121	0.0044
Z	77855001	77856000	0.0127	0.0125	0.0024
Z	77856001	77857000	0.0103	0.0103	0.0034
Z	77857001	77858000	0.0078	0.0084	0.0048
Z	77858001	77859000	0.008	0.0067	0.0048
Z	77859001	77860000	0.021	0.0224	0.0165
Z	77861001	77862000	0.0078	0.0092	0.0068
Z	77862001	77863000	0.0087	0.0089	0.0047
Z	77863001	77864000	0.0074	0.0067	0.0038
Z	77864001	77865000	0.0016	0.0023	0.0006
Z	77865001	77866000	0.0048	0.0067	0.0031
Z	77866001	77867000	0.0086	0.0088	0.0035
Z	77867001	77868000	0.0077	0.0075	0.0035
Z	77868001	77869000	0.012	0.0126	0.0057
Z	77869001	77870000	0.0167	0.0153	0.012
Z	77871001	77872000	0.0079	0.0072	0.0061
Z	77872001	77873000	0.0086	0.0086	0.0067
Z	77873001	77874000	0.0074	0.0073	0.0029
Z	77874001	77875000	0.0081	0.009	0.0082
Z	77875001	77876000	0.0091	0.0073	0.0045
Z	77876001	77877000	0.0144	0.0117	0.0118
Z	77882001	77883000	0.014	0.0122	0.0092
Z	77883001	77884000	0.0039	0.0043	0.0034
Z	77886001	77887000	0.0065	0.0075	0.0062
Z	77890001	77891000	0.0159	0.0145	0.0185
Z	77895001	77896000	0.0146	0.0158	0.0111
Z	77896001	77897000	0.0142	0.0104	0.015
Z	77897001	77898000	0.0236	0.0139	0.0208
Z	77898001	77899000	0.0126	0.0096	0.0131
Z	77899001	77900000	0.0082	0.0058	0.0082
Z	77900001	77901000	0.0066	0.0048	0.0073
Z	77901001	77902000	0.0118	0.0095	0.0121
Z	77902001	77903000	0.0081	0.0055	0.0083
Z	77903001	77904000	0.0088	0.0043	0.0077
Z	77905001	77906000	0.0125	0.0084	0.0131
Z	77906001	77907000	0.0123	0.0088	0.0139
Z	77907001	77908000	0.0242	0.0209	0.0235
Z	77908001	77909000	0.0149	0.008	0.0156
Z	77909001	77910000	0.0089	0.0088	0.0088
Z	77910001	77911000	0.0098	0.005	0.0096
Z	77911001	77912000	0.0163	0.0049	0.0158
Z	77912001	77913000	0.0162	0.0136	0.0163
Z	77914001	77915000	0.0082	0.0056	0.0071
Z	77919001	77920000	0.0082	0.0027	0.0069
